PackageID,Product,MetrcQty,CurrentQty,Supplier,Cost,CostPerItem,Synced,OriginalQuantity,MetrcTag,ExternalID,ActivatedAt,MetrcName
7000025564,Stoner's Pod - Wild Blueberry - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000025564,13430674,11/29/2024,Stoner's Pod - Wild Blueberry - 2g
7000025567,Strawberry - 1200mg - Gummies,,5,OK KIND CONNECTION PROCESSING LLC,$70.00 ,$14.00 ,Yes,5,1A40E0100006987000025567,13430779,11/29/2024,Strawberry - 1200mg - Gummies
7000025562,Stoner's Pod - Grape Soda - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000025562,13430776,11/29/2024,Stoner's Pod - Grape Soda - 2g
7000025565,Blue Raspberry - 1200mg - Gummies,,,OK KIND CONNECTION PROCESSING LLC,$70.00 ,$14.00 ,Yes,5,1A40E0100006987000025565,13430777,11/29/2024,Blue Raspberry - 1200mg - Gummies
7000025561,Stoner's Pod - Electric Kool Aid - 2g,,,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000025561,13430812,11/29/2024,Stoner's Pod - Electric Kool Aid - 2g
7000025557,Stoners - Watermelon,,11,OK KIND CONNECTION PROCESSING LLC,$50.00 ,$5.00 ,Yes,10,1A40E0100006987000025557,13430671,11/29/2024,Stoners - Watermelon
7000025554,Stoners - Marshmallow - 1g,,11,OK KIND CONNECTION PROCESSING LLC,$50.00 ,$5.00 ,Yes,10,1A40E0100006987000025554,13430494,11/29/2024,Stoners - Marshmallow - 1g
7000025551,Stoners - Electric Kool Aid,,10,OK KIND CONNECTION PROCESSING LLC,$50.00 ,$5.00 ,Yes,10,1A40E0100006987000025551,13430772,11/29/2024,Stoners - Electric Kool Aid
7000025558,Stoners - Wild Blueberry,,10,OK KIND CONNECTION PROCESSING LLC,$50.00 ,$5.00 ,Yes,10,1A40E0100006987000025558,13430672,11/29/2024,Stoners - Wild Blueberry
7000025553,Stoners - Margarita,,11,OK KIND CONNECTION PROCESSING LLC,$50.00 ,$5.00 ,Yes,10,1A40E0100006987000025553,13430669,11/29/2024,Stoners - Margarita
7000025556,Stoners - Tropic Thunder,,11,OK KIND CONNECTION PROCESSING LLC,$50.00 ,$5.00 ,Yes,10,1A40E0100006987000025556,13430773,11/29/2024,Stoners - Tropic Thunder
7000025555,Stoners - Sex on the Beach,,11,OK KIND CONNECTION PROCESSING LLC,$50.00 ,$5.00 ,Yes,10,1A40E0100006987000025555,13430670,11/29/2024,Stoners - Sex on the Beach
7000025552,Stoners - Grape Soda,,11,OK KIND CONNECTION PROCESSING LLC,$50.00 ,$5.00 ,Yes,10,1A40E0100006987000025552,13430668,11/29/2024,Stoners - Grape Soda
7000025559,Stoner's Pod - Cherry Bomb - 2g,,5,OK KIND CONNECTION PROCESSING LLC,$45.00 ,$9.00 ,Yes,5,1A40E0100006987000025559,13430774,11/29/2024,Stoner's Pod - Cherry Bomb - 2g
D000007217,Blackwell - Gelato 41 small flowers,,335,"Blackwell Investments, LLC",$469.00 ,$1.40 ,Yes,335,1A40E01000173ED000007217,13460984,11/29/2024,Blackwell - Gelato 41 small flowers
D000007218,Purple Ice Water flowers,,481.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007218,13460986,11/30/2024,Purple Ice Water flowers
D000007214,Blackwell - Animal Gelato flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007214,13460869,11/30/2024,Blackwell - Animal Gelato flowers
D000007215,Blackwell - Animal Gelato small flowers,,1824.36,"Blackwell Investments, LLC","$2,540.10 ",$1.40 ,Yes,1814.36,1A40E01000173ED000007215,13460870,11/29/2024,Blackwell - Animal Gelato small flowers
D000007216,Blackwell - Gelato 41 flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007216,13460983,11/30/2024,Blackwell - Gelato 41 flowers
B000000819,Orange Rose Pen 2ml,,20,Tritium LLC,$280.00 ,$14.00 ,Yes,20,1A40E010002AEBB000000819,13457346,11/28/2024,Orange Rose Pen 2ml
B000000820,Watermelon Skittlez 2ml Pens,,20,Tritium LLC,$280.00 ,$14.00 ,Yes,20,1A40E010002AEBB000000820,13457347,11/28/2024,Watermelon Skittlez 2ml Pens
B000000823,Green Apple Pens 2ml,,20,Tritium LLC,$280.00 ,$14.00 ,Yes,20,1A40E010002AEBB000000823,13457350,11/28/2024,Green Apple Pens 2ml
B000000821,GranDaddyPurple Pens 2ml,,20,Tritium LLC,$280.00 ,$14.00 ,Yes,20,1A40E010002AEBB000000821,13457140,11/28/2024,GranDaddyPurple Pens 2ml
B000000822,Blueberry Strawberry Pens 2ml,,20,Tritium LLC,$280.00 ,$14.00 ,Yes,20,1A40E010002AEBB000000822,13457349,11/28/2024,Blueberry Strawberry Pens 2ml
9000042289,"Nebula 5,000mg Variety Gummy - Blue Raz - Black Cherry - Watermelon",,,JKJ processing inc,$300.00 ,$20.00 ,Yes,15,1A40E0100004B19000042289,13440606,11/27/2024,"Nebula 5,000mg Variety Gummy - Blue Raz - Black Cherry - Watermelon"
9000042287,Lucky's CO2 Joint - Mighty Hulk - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000042287,13440518,12/4/2024,Lucky's CO2 Joint - Mighty Hulk - 2g
9000042288,Lucky's CO2 Joint - Sour Skittles - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000042288,13440519,12/4/2024,Lucky's CO2 Joint - Sour Skittles - 2g
9000042284,Lucky's CO2 Joint - Space Juice - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042284,13440605,12/4/2024,Lucky's CO2 Joint - Space Juice - 2g
9000042285,Lucky's CO2 Joint - Acapulco Gold - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000042285,13440516,12/4/2024,Lucky's CO2 Joint - Acapulco Gold - 2g
9000042286,Lucky's CO2 Joint - Blue Dream - 2g,,15,JKJ processing inc,$60.00 ,$4.00 ,Yes,15,1A40E0100004B19000042286,13440517,12/4/2024,Lucky's CO2 Joint - Blue Dream - 2g
9000042283,CO2 Joint - Rozay - 2g JKJ,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042283,13440515,12/4/2024,Lucky's CO2 Joint - Rozay - 2g
9000042276,Lucky's CO2 Joint - Cherry Pie - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042276,13440203,12/4/2024,Lucky's CO2 Joint - Cherry Pie - 2g
9000042281,CO2 Joint - Platinum Punch - 2g JKJ,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042281,13440514,12/4/2024,CO2 Joint - Platinum Punch - 2g
9000042280,Lucky's CO2 Joint - JuJu OG - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042280,13440308,12/4/2024,Lucky's CO2 Joint - JuJu OG - 2g
9000042277,CO2 Joint - Dark Angel - 2g JKJ,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042277,13440511,12/4/2024,CO2 Joint - Dark Angel - 2g
9000042275,CO2 Joint - Apple Fritter - 2g JKJ,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042275,13440202,12/4/2024,CO2 Joint - Apple Fritter - 2g
9000042282,Lucky's CO2 Joint - Pink Taco - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042282,13440309,12/4/2024,Lucky's CO2 Joint - Pink Taco - 2g
9000042278,Lucky's CO2 Joint - Fat Bastard - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042278,13440512,12/4/2024,Lucky's CO2 Joint - Fat Bastard - 2g
9000042279,Lucky's CO2 Joint - Italian Ice - 2g,,20,JKJ processing inc,$80.00 ,$4.00 ,Yes,20,1A40E0100004B19000042279,13440513,12/4/2024,Lucky's CO2 Joint - Italian Ice - 2g
9000042271,Lucky's CO2 Joint - Red Velvet - 2g,,25,JKJ processing inc,$100.00 ,$4.00 ,Yes,25,1A40E0100004B19000042271,13440603,12/4/2024,Lucky's CO2 Joint - Red Velvet - 2g
9000042268,Lucky's CO2 Joint - Cookies - 2g,,25,JKJ processing inc,$100.00 ,$4.00 ,Yes,25,1A40E0100004B19000042268,13440505,12/4/2024,Lucky's CO2 Joint - Cookies - 2g
9000042273,Lucky's CO2 Joint - Training Day - 2g,,,JKJ processing inc,$100.00 ,$4.00 ,Yes,25,1A40E0100004B19000042273,13440510,12/4/2024,Lucky's CO2 Joint - Training Day - 2g
9000042269,Lucky's CO2 Joint - Grand Daddy Purp - 2g,,,JKJ processing inc,$100.00 ,$4.00 ,Yes,25,1A40E0100004B19000042269,13440302,12/4/2024,Lucky's CO2 Joint - Grand Daddy Purp - 2g
9000042274,CO2 Joint - Devils Crack - 2g JKJ,,25,JKJ processing inc,$100.00 ,$4.00 ,Yes,25,1A40E0100004B19000042274,13440306,12/4/2024,Lucky's CO2 Joint - Devils Crack - 2g
9000042272,Lucky's CO2 Joint - Royal Kush - 2g,,25,JKJ processing inc,$100.00 ,$4.00 ,Yes,25,1A40E0100004B19000042272,13440508,12/4/2024,Lucky's CO2 Joint - Royal Kush - 2g
9000042270,Lucky's CO2 Joint - Lucky Lilly - 2g,,25,JKJ processing inc,$100.00 ,$4.00 ,Yes,25,1A40E0100004B19000042270,13440602,12/4/2024,Lucky's CO2 Joint - Lucky Lilly - 2g
9000042267,Lucky's CO2 Joint - Blueberry Gum - 2g,,25,JKJ processing inc,$100.00 ,$4.00 ,Yes,25,1A40E0100004B19000042267,13440601,12/4/2024,Lucky's CO2 Joint - Blueberry Gum - 2g
B000031423,Maui Wowie | 6g Preroll Pack,,5,C4EXTRACTS LLC,$50.00 ,$10.00 ,Yes,5,1A40E0100002E2B000031423,13424078,11/29/2024,Maui Wowie | 6g Preroll Pack
B000031424,LM | Punch Bucket | 1g Pre-Roll,,20,C4EXTRACTS LLC,$31.50 ,$1.57 ,Yes,20,1A40E0100002E2B000031424,13423979,11/29/2024,Punch Bucket | 1g Pre-Roll
B000031425,LM | Purple Milk | 1g Preroll,,21,C4EXTRACTS LLC,$31.50 ,$1.57 ,Yes,20,1A40E0100002E2B000031425,13423768,11/29/2024,Purple Milk | 1g Pre-Roll
B000031427,LM | Sunburn | 6g Preroll Pack,,,C4EXTRACTS LLC,$50.00 ,$10.00 ,Yes,5,1A40E0100002E2B000031427,13424530,11/29/2024,LM | Sunburn | 6g Preroll Pack
B000031422,LM | Maui Wowie | 1g Preroll,,1,C4EXTRACTS LLC,$0.01 ,$0.01 ,Yes,1,1A40E0100002E2B000031422,13424077,11/29/2024,LM | Maui Wowie | 1g Preroll
B000031426,LM | Sunburn | 1g Preroll,,21,C4EXTRACTS LLC,$31.50 ,$1.57 ,Yes,20,1A40E0100002E2B000031426,13424079,11/29/2024,LM | Sunburn | 1g Preroll
B000031419,LM | Hippie Crasher | 1g Preroll,,20,C4EXTRACTS LLC,$31.50 ,$1.57 ,Yes,20,1A40E0100002E2B000031419,13423978,11/29/2024,Hippie Crasher | 1g Preroll
B000031418,LM | Gas Basket | 6G Preroll Pack,,5,C4EXTRACTS LLC,$50.00 ,$10.00 ,Yes,5,1A40E0100002E2B000031418,13424529,11/29/2024,LM | Gas Basket | 6G Preroll Pack
B000031420,LM | IYKYK | 1G Preroll,,20,C4EXTRACTS LLC,$31.50 ,$1.57 ,Yes,20,1A40E0100002E2B000031420,13423767,11/29/2024,LM | IYKYK | 1G Preroll
B000031417,LM | Gas Basket | 1g Preroll,,21,C4EXTRACTS LLC,$31.50 ,$1.57 ,Yes,20,1A40E0100002E2B000031417,13424074,11/29/2024,LM | Gas Basket | 1g Preroll
B000031421,LM | Maui Wowie | 1g Preroll,,21,C4EXTRACTS LLC,$31.50 ,$1.57 ,Yes,20,1A40E0100002E2B000031421,13424076,11/29/2024,LM | Maui Wowie | 1g Preroll
B000031415,LM | Frozen Bananas | 1g Preroll sample,,1,C4EXTRACTS LLC,$0.01 ,$0.01 ,Yes,1,1A40E0100002E2B000031415,13424075,11/29/2024,LM | Frozen Bananas | 1g Preroll
B000031416,Frozen Bananas | 6g Preroll Pack,,,C4EXTRACTS LLC,$50.00 ,$10.00 ,Yes,5,1A40E0100002E2B000031416,13423977,11/28/2024,Frozen Bananas | 6g Preroll Pack
B000031414,LM | Frozen Bananas | 1g Preroll,,21,C4EXTRACTS LLC,$31.50 ,$1.57 ,Yes,20,1A40E0100002E2B000031414,13424073,11/29/2024,LM | Frozen Bananas | 1g Preroll
D000007213,Blackwell - Animal Gelato flowers,0.09,,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007213,13453158,11/27/2024,Blackwell - Animal Gelato flowers
D000007212,King Sherb small flowers,,443.61,"Blackwell Investments, LLC",$621.05 ,$1.40 ,Yes,443.61,1A40E01000173ED000007212,13453151,11/27/2024,King Sherb small flowers
D000007211,Blackwell - Green Runtz flowers,,357.43,"Blackwell Investments, LLC",$786.35 ,$2.20 ,Yes,357.43,1A40E01000173ED000007211,13453143,11/27/2024,Blackwell - Green Runtz flowers
D000007210,Blackwell - Green Runtz small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007210,13453245,11/27/2024,Blackwell - Green Runtz small flowers
D000007209,Blackwell - Animal Gelato small flowers,0.18,,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007209,13453141,11/27/2024,Blackwell - Animal Gelato small flowers
8000151652,[Pre-Roll Infused] Dr. Funky's Chill Stick Pancake Batter 0.6g [Indica],,25,AAA Cannabis Distribution LLC,$0.25 ,$0.01 ,Yes,25,1A40E010001A908000151652,13399182,11/25/2024,[Pre-Roll Infused] Dr. Funky's Chill Stick Pancake Batter 0.6g [Indica]
8000148278,[Concentrate] Dr. Funky's Space Weed Kitchen Sink 3.5g [Indica],,8,AAA Cannabis Distribution LLC,$200.00 ,$25.00 ,Yes,8,1A40E010001A908000148278,13386068,11/25/2024,[Concentrate] Dr. Funky's Space Weed Kitchen Sink 3.5g [Indica]
8000148279,[Concentrate] Dr. Funky's Space Weed Super Boof 3.5g [Indica],,8,AAA Cannabis Distribution LLC,$200.00 ,$25.00 ,Yes,8,1A40E010001A908000148279,13386069,11/25/2024,[Concentrate] Dr. Funky's Space Weed Super Boof 3.5g [Indica]
8000148275,[Concentrate] Dr. Funky's Space Weed Crane Bow City 3.5g [Indica],,8,AAA Cannabis Distribution LLC,$200.00 ,$25.00 ,Yes,8,1A40E010001A908000148275,13386066,11/25/2024,[Concentrate] Dr. Funky's Space Weed Crane Bow City 3.5g [Indica]
8000148276,[Concentrate] Dr. Funky's Space Weed Hippie Crasher 3.5g [Indica],,8,AAA Cannabis Distribution LLC,$200.00 ,$25.00 ,Yes,8,1A40E010001A908000148276,13386067,11/25/2024,[Concentrate] Dr. Funky's Space Weed Hippie Crasher 3.5g [Indica]
8000148277,[Concentrate] Dr. Funky's Space Weed Hoof 3.5g [Hybrid],,8,AAA Cannabis Distribution LLC,$200.00 ,$25.00 ,Yes,8,1A40E010001A908000148277,13386133,11/25/2024,[Concentrate] Dr. Funky's Space Weed Hoof 3.5g [Hybrid]
D000007153,Blackwell - Animal Gelato small flowers,0.48,,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007153,13390811,11/24/2024,Blackwell - Animal Gelato small flowers
D000007152,King Sherb small flowers,,935.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007152,13390712,11/24/2024,King Sherb small flowers
D000007151,Blackwell - Green Runtz small flowers,0.68,,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007151,13390810,11/24/2024,Blackwell - Green Runtz small flowers
D000007150,Blackwell - Gelato 41 small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007150,13390809,11/24/2024,Blackwell - Gelato 41 small flowers
D000007136,Purple Ice Water flowers,,460.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007136,13373753,11/22/2024,Purple Ice Water flowers
D000007135,King Sherb small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007135,13373750,11/22/2024,King Sherb small flowers
D000007129,Blackwell - Gelato 41 flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007129,13373634,11/22/2024,Blackwell - Gelato 41 flowers
D000007134,Blackwell - Green Runtz small flowers,,907.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007134,13373085,11/22/2024,Blackwell - Green Runtz small flowers
D000007130,Blackwell - Gelato 41 small flowers,,935.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007130,13373635,11/22/2024,Blackwell - Gelato 41 small flowers
D000007133,Blackwell - Green Runtz flowers,0.09,,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007133,13373084,11/22/2024,Blackwell - Green Runtz flowers
D000007137,Blackwell - Purple Ice Water small flowers,,553.38,"Blackwell Investments, LLC",$774.73 ,$1.40 ,Yes,553.38,1A40E01000173ED000007137,13373754,11/22/2024,Blackwell - Purple Ice Water small flowers
D000007132,Blackwell - Animal Gelato small flowers,,921.18,"Blackwell Investments, LLC","$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000007132,13373076,11/22/2024,Blackwell - Animal Gelato small flowers
D000007131,Blackwell - Animal Gelato flowers,,453.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007131,13373075,11/22/2024,Blackwell - Animal Gelato flowers
9000041381,Cotton Candy - 1000mg,,10,JKJ processing inc,$65.00 ,$6.50 ,Yes,10,1A40E0100004B19000041381,13278945,11/21/2024,Cotton Candy - 1000mg
6000007004,HH&TC 2 GRAM PEN,,10,Holistic Heights LLC,$120.00 ,$12.00 ,Yes,10,1A40E01000023F6000007004,13331705,11/22/2024,HH&TC 2 GRAM PEN
6000007006,Killer Queen x PP 2 Gram Disposable,,,Holistic Heights LLC,$125.00 ,$12.50 ,Yes,10,1A40E01000023F6000007006,13331260,11/21/2024,2GP KQ/PP
6000007007,The Bling x Lemon Queef 2 gram disposable,1,,Holistic Heights LLC,$120.00 ,$12.00 ,Yes,10,1A40E01000023F6000007007,13331262,11/22/2024,2GP B/LQ
6000007003,Durban Thai 2 gram Hollistic,,10,Holistic Heights LLC,$120.00 ,$12.00 ,Yes,10,1A40E01000023F6000007003,13331621,11/22/2024,DT&H 2 GRAM PEN
6000007008,2 gram UNICORNPISS/TROPCHERRY,,,Holistic Heights LLC,$120.00 ,$12.00 ,Yes,10,1A40E01000023F6000007008,13331536,11/22/2024,2GP UP/TC
6000007005,Jelly Rancher x squirt 2 gram disposable,,10,Holistic Heights LLC,$120.00 ,$12.00 ,Yes,10,1A40E01000023F6000007005,13331625,11/22/2024,2GP JR/S
6000007009,Uptown funk 2 gram hollistic,,11,Holistic Heights LLC,$120.00 ,$12.00 ,Yes,10,1A40E01000023F6000007009,13331712,11/22/2024,UTF&BW 2 GRAM PEN
D000007128,Blackwell - Green Runtz small flowers,,453.59,"Blackwell Investments, LLC",$635.03 ,$1.40 ,Yes,453.59,1A40E01000173ED000007128,13364896,11/21/2024,Blackwell - Green Runtz small flowers
D000007126,Blackwell - Purple Ice Water small flowers,,453.59,"Blackwell Investments, LLC",$635.03 ,$1.40 ,Yes,453.59,1A40E01000173ED000007126,13364895,11/21/2024,Blackwell - Purple Ice Water small flowers
D000007127,King Sherb small flowers,,453.59,"Blackwell Investments, LLC",$635.03 ,$1.40 ,Yes,453.59,1A40E01000173ED000007127,13365531,11/21/2024,King Sherb small flowers
D000007125,Blackwell - Gelato 41 small flowers,,453.59,"Blackwell Investments, LLC",$635.03 ,$1.40 ,Yes,453.59,1A40E01000173ED000007125,13364983,11/21/2024,Blackwell - Gelato 41 small flowers
B000019275,Moon Dust Distillate Gummies - 2000mg - Variety Pack,,,Planet Group LLC,$80.00 ,$16.00 ,Yes,5,1A40E01000282FB000019275,13300892,11/20/2024,Moon Dust Distillate Gummies - 2000mg - Variety Pack
B000019276,Moon Dust Distillate Gummies - 2500mg 1:1 THC:CBD - Variety Pack,,5,Planet Group LLC,$100.00 ,$20.00 ,Yes,5,1A40E01000282FB000019276,13300900,11/20/2024,Moon Dust Distillate Gummies - 2500mg 1:1 THC:CBD - Variety Pack
B000019274,Moon Dust Nano Gummies - 2000mg - Variety Pack,,5,Planet Group LLC,$90.00 ,$18.00 ,Yes,5,1A40E01000282FB000019274,13301208,11/20/2024,Moon Dust Nano Gummies - 2000mg - Variety Pack
B000019272,Moon Dust Distillate Gummies 25mg Five Flavors Variety Pack,,,Planet Group LLC,$60.00 ,$12.00 ,Yes,5,1A40E01000282FB000019272,13301117,11/20/2024,Moon Dust Distillate Gummies - 1000mg - Variety Pack
B000019271,Batch Moon Dust THC:CBD Nano Powder 1000mg:1000mg,,5,Planet Group LLC,$60.00 ,$12.00 ,Yes,5,1A40E01000282FB000019271,13300289,11/20/2024,Batch Moon Dust THC:CBD Nano Powder 1000mg:1000mg
B000019273,Moon Dust Nano Gummies - 1:1 + CBN 3300mg Variety Pack,,5,Planet Group LLC,$100.00 ,$20.00 ,Yes,5,1A40E01000282FB000019273,13300878,11/20/2024,Moon Dust Nano Gummies - 1:1 + CBN 3300mg Variety Pack
B000019270,Moon Dust Distillate Gummies 100mg - Watermelon 2000mg,,,Planet Group LLC,$60.00 ,$12.00 ,Yes,5,1A40E01000282FB000019270,13300867,11/20/2024,Moon Dust Distillate Gummies - 2000mg - Watermelon
B000019267,Moon Dust Distillate Gummies 100mg - Peach 2000mg,,5,Planet Group LLC,$60.00 ,$12.00 ,Yes,5,1A40E01000282FB000019267,13300274,11/20/2024,Moon Dust Distillate Gummies - 2000mg - Peach
B000019265,Moon Dust Gummies 100mg Rocket Razz - Blue Raspberry,,5,Planet Group LLC,$40.00 ,$8.00 ,Yes,5,1A40E01000282FB000019265,13300246,11/20/2024,Moon Dust Gummies 1000mg Rocket Razz - Blue Raspberry
B000019262,Moon Dust Nano Gummies - 1000mg - Strawberry Banana,,10,Planet Group LLC,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000019262,13300237,11/20/2024,Moon Dust Nano Gummies - 1000mg - Strawberry Banana
B000019263,Moon Dust Nanotech Gummies 50mg - Watermelon,,,Planet Group LLC,$50.00 ,$10.00 ,Yes,5,1A40E01000282FB000019263,13300555,11/20/2024,Moon Dust Nano Gummies - 1000mg - Watermelon
B000019264,Moon Dust Gummies 100mg Martian Munch - Sour Apple,,5,Planet Group LLC,$40.00 ,$8.00 ,Yes,5,1A40E01000282FB000019264,13300244,11/20/2024,Moon Dust Gummies 1000mg Martian Munch - Sour Apple
B000019268,Batch Moon Dust Distillate Gummies 100mg - Sour Apple 2000MG,,5,Planet Group LLC,$60.00 ,$12.00 ,Yes,5,1A40E01000282FB000019268,13301101,11/20/2024,Moon Dust Distillate Gummies - 2000mg - Sour Apple
B000019266,Batch Moon Dust Nanotech Gummies 50mg - Watermelon - 2 Pack SAmple,,10,Planet Group LLC,$0.10 ,$0.01 ,Yes,10,1A40E01000282FB000019266,13300588,11/20/2024,Batch Moon Dust Nanotech Gummies 50mg - Watermelon - 2 Pack
B000019269,Moon Dust Distillate Gummies 100mg - Strawberry 2000mg,,5,Planet Group LLC,$60.00 ,$12.00 ,Yes,5,1A40E01000282FB000019269,13300864,11/20/2024,Moon Dust Distillate Gummies - 2000mg - Strawberry
B000019261,Moon Dust Nanotech Gummies 50mg - Strawberry,,5,Planet Group LLC,$50.00 ,$10.00 ,Yes,5,1A40E01000282FB000019261,13300543,11/20/2024,Moon Dust Nano Gummies - 1000mg - Strawberry
B000019257,Moon Dust Nanotech Gummies 50mg - Mango,,5,Planet Group LLC,$50.00 ,$10.00 ,Yes,5,1A40E01000282FB000019257,13300152,11/20/2024,Moon Dust Nano Gummies - 1000mg - Mango
B000019259,Moon Dust Nanotech Gummies 50mg - Peach,,5,Planet Group LLC,$50.00 ,$10.00 ,Yes,5,1A40E01000282FB000019259,13300233,11/20/2024,Moon Dust Nano Gummies - 1000mg - Peach
B000019255,Moon Dust Nano Gummies - 1000mg - Blue Raspberry,,,Planet Group LLC,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000019255,13300412,11/20/2024,Moon Dust Nano Gummies - 1000mg - Blue Raspberry
B000019256,Moon Dust Nano Gummies - 1000mg - Cherry,,,Planet Group LLC,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000019256,13300150,11/20/2024,Moon Dust Nano Gummies - 1000mg - Cherry
B000019260,Moon Dust Nano Gummies - 1000mg - Pineapple,,,Planet Group LLC,$50.00 ,$10.00 ,Yes,5,1A40E01000282FB000019260,13300448,11/20/2024,Moon Dust Nano Gummies - 1000mg - Pineapple
B000019258,Moon Dust Nanotech Gummies - 1000mg - Orange,,,Planet Group LLC,$50.00 ,$10.00 ,Yes,5,1A40E01000282FB000019258,13300530,11/20/2024,Moon Dust Nano Gummies - 1000mg - Orange
D000007085,Blackwell - Lemon Cherry Gelato flowers,,708.14,"Blackwell Investments, LLC","$1,557.91 ",$2.20 ,Yes,708.14,1A40E01000173ED000007085,13315950,11/19/2024,Blackwell - Lemon Cherry Gelato flowers
D000007084,Blackwell - Animal Gelato small flowers,,1350.79,"Blackwell Investments, LLC","$1,891.11 ",$1.40 ,Yes,1350.79,1A40E01000173ED000007084,13315580,11/19/2024,Blackwell - Animal Gelato small flowers
D000007069,Blackwell - Gelato 41 small flowers,,453.59,"Blackwell Investments, LLC",$635.03 ,$1.40 ,Yes,453.59,1A40E01000173ED000007069,13283448,11/16/2024,Blackwell - Gelato 41 small flowers
D000007068,Blackwell - Gelato 41 flowers,,56.43,"Blackwell Investments, LLC",$124.15 ,$2.20 ,Yes,56.43,1A40E01000173ED000007068,13283447,11/16/2024,Blackwell - Gelato 41 flowers
D000007063,Blackwell - Lemon Cherry Gelato flowers,,467.59,"Blackwell Investments, LLC",$997.90 ,$2.20 ,Yes,453.59,1A40E01000173ED000007063,13283445,11/16/2024,Blackwell - Lemon Cherry Gelato flowers
D000007064,RS-54 flowers,,443.61,"Blackwell Investments, LLC",$975.94 ,$2.20 ,Yes,443.61,1A40E01000173ED000007064,13283446,11/16/2024,RS-54 flowers
D000007065,Blackwell - Animal Gelato flowers,,907.18,"Blackwell Investments, LLC","$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000007065,13283335,11/16/2024,Blackwell - Animal Gelato flowers
